"ID_COLONNE","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"596","verre","0.0","Precision mesure 20 cm"," ","Boulevard Auguste Péneau","Péneau","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2308569224054 , -1.50925887580793]"
"597","verre","0.0","Ateliers municipaux du Perray"," ","Rue du Perray","Perray","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2490859802804 , -1.50968165407274]"
"598","verre","5.48","Precision mesure 20 cm"," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2361651663658 , -1.50568779735616]"
"599","verre","4.0","Precision mesure 20 cm"," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2361810100763 , -1.50567681515399]"
"600","plastique","4.0","Precision mesure 20 cm"," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2362030301153 , -1.50566627654427]"
"601","papiercarton","4.0","Precision mesure 20 cm"," ","Boulevard du Manoir Saint-Lo","Saint-Lo","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.236228239039 , -1.50565293692083]"
"602","verre","4.0","Precision mesure 20 cm"," ","Rue de la Croix Rouge","","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2338121027979 , -1.50477193075352]"
"603","papiercarton","4.0","Precision mesure 20 cm"," ","Rue de la Croix Rouge","","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2338004046544 , -1.50475139645237]"
"604","plastique","4.8","Precision mesure 20 cm"," ","Rue de la Croix Rouge","","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2337866980759 , -1.50472920300219]"
"605","plastique","4.8","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2257146028638 , -1.50398308198375]"
"606","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2256915308853 , -1.50396324931135]"
"607","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.225672224111 , -1.50395428994437]"
"608","plastique","4.0","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2257206559098 , -1.50395625147434]"
"609","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2257025798782 , -1.50394132156117]"
"610","verre","5.48","Décheterie de la prairie de mauves"," ","Rue de l'Etier","Etier","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2256761680273 , -1.50392882278888]"
"611","verre","4.0","Precision mesure 20 cm"," ","Rue de la Garde","Garde","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2497679368537 , -1.50284016553483]"
"612","plastique","4.0","Precision mesure 20 cm"," ","Boulevard de la Louëtrie","Louëtrie","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2384877759937 , -1.50125938080175]"
"613","verre","4.0","Precision mesure 20 cm"," ","Boulevard de la Louëtrie","Louëtrie","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2385076362317 , -1.50125171516494]"
"614","papiercarton","3.0","Precision mesure 20 cm"," ","Boulevard de la Louëtrie","Louëtrie","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2385262155644 , -1.5012515330251]"
"615","plastique","4.0","Precision mesure 20 cm"," ","Rue Henri Giffard","Giffard","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2335712382064 , -1.50069459351897]"
"616","papiercarton","3.0","Precision mesure 20 cm"," ","Rue Henri Giffard","Giffard","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2335884126199 , -1.50067461621381]"
"617","verre","5.48","Precision mesure 20 cm"," ","Rue Henri Giffard","Giffard","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2336034276551 , -1.50065751389453]"
"618","papiercarton","3.0","Precision mesure 20 cm"," ","Rue des Chaupières","Chaupières","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2460496768621 , -1.50034426243528]"
"619","plastique","4.0","Precision mesure 20 cm"," ","Rue des Chaupières","Chaupières","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2460106606726 , -1.50033843297488]"
"620","verre","4.0","Precision mesure 20 cm"," ","Rue des Chaupières","Chaupières","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2460312987388 , -1.50033839818263]"
"621","verre","0.0","Precision mesure 20 cm"," ","Rue d'Allemagne","Allemagne","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2542535599431 , -1.49821251731689]"
"622","plastique","4.0","Precision mesure 20 cm"," ","Rue du Bois Briand","Bois","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2473888329024 , -1.49507307073582]"
"623","verre","4.0","Precision mesure 20 cm"," ","Rue du Bois Briand","Bois","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2473716345628 , -1.49506274676858]"
"624","papiercarton","3.0","Precision mesure 20 cm"," ","Rue du Bois Briand","Bois","440109","44300","Nantes","Doulon - Bottière","Erdre et Loire","[ 47.2473565452263 , -1.49505105857933]"
"625","verre","2.5",""," ","Rue de la Croix des Fosses","Croix","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2141646239091 , -1.47633319583307]"
"626","verre","2.5",""," ","Rue Busson Billault","Busson","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2142987391738 , -1.46677655295833]"
"627","verre","2.5",""," ","Rue de l'Ouche aux Roux","Ouche","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2089404179324 , -1.47271306507382]"
"628","verre","2.5",""," ","Rue d'Anjou","Anjou","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2099739516746 , -1.46822574731281]"
"629","verre","2.5",""," ","Rue Simone De Beauvoir","Beauvoir","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2021619971634 , -1.46803538610018]"
"630","verre","2.5",""," ","Passage de la Plée","Plée","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.1932138773258 , -1.46415850319383]"
"631","verre","2.5",""," ","Rue de la Cassardière","Cassardière","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.1890676867621 , -1.4580306042135]"
"632","verre","2.5",""," ","Impasse de la Chesnaie","Chesnaie","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2037190974812 , -1.4551343148204]"
"633","verre","2.5",""," ","Rue du Corbon","Corbon","440009","44115","Basse-Goulaine","","Loire, Sèvre et Vignoble","[ 47.2119243652692 , -1.45685434000206]"
"634","plastique","6.1","Precision mesure 20 cm"," ","Boulevard Babin Chevaye","Chevaye","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2054860134703 , -1.55416046361531]"
"635","verre","5.48","Precision mesure 20 cm"," ","Boulevard Babin Chevaye","Chevaye","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2054744260049 , -1.55413690840854]"
"636","papiercarton","4.0","Precision mesure 20 cm"," ","Boulevard Babin Chevaye","Chevaye","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2054618601636 , -1.55411176790205]"
"637","verre","4.0","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2020373783272 , -1.55373417791983]"
"638","verre","4.0","Camping du Petit Port"," ","Chemin du Port","Port","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2427258064505 , -1.5566645989022]"
"639","papiercarton","4.0","Camping du Petit Port"," ","Chemin du Port","Port","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2427454151511 , -1.55666451084465]"
"640","plastique","4.0","Camping du Petit Port"," ","Chemin du Port","Port","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2427640965577 , -1.5566613247913]"
"641","plastique","4.0","Precision mesure 20 cm"," ","Rue de la Haute Forêt","Forêt","440109","44300","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2341171073716 , -1.55598358731448]"
"642","verre","4.0","Precision mesure 20 cm"," ","Rue de la Haute Forêt","Forêt","440109","44300","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2340281988251 , -1.5558968231727]"
"643","verre","0.0","Precision mesure METRE"," ","Rue de Strasbourg","Strasbourg","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2189437151422 , -1.55389088076286]"
"644","papiercarton","3.0","Precision mesure METRE"," ","Chemin de la Censive du Tertre","Tertre","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2433935346304 , -1.55562220539]"
"645","verre","4.0","Precision mesure METRE"," ","Chemin de la Censive du Tertre","Tertre","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2433893061404 , -1.55559462286933]"
"646","plastique","4.0","Precision mesure METRE"," ","Chemin de la Censive du Tertre","Tertre","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2433852306869 , -1.55556250568382]"
"647","plastique","4.8","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2038965602008 , -1.55132703421025]"
"648","papiercarton","3.0","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2039085966358 , -1.55130671031267]"
"649","verre","4.0","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2039208368931 , -1.55128034460541]"
"650","verre","3.0","Precision mesure 20 cm"," ","Rue de la Bourgeonnière","Bourgeonnière","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2526844113189 , -1.55480103083539]"
"651","papiercarton","5.48","Precision mesure 20 cm"," ","Place Dumoustier","Dumoustier","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2184351215615 , -1.55229693702483]"
"652","papiercarton","4.0","Precision mesure 20 cm"," ","Place Dumoustier","Dumoustier","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2184198850142 , -1.55228977156195]"
"653","verre","5.48","Precision mesure 20 cm"," ","Place Dumoustier","Dumoustier","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2184381996896 , -1.55226686948088]"
"654","plastique","4.0","Precision mesure 20 cm"," ","Rue Etienne Etiennez","Etiennez","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2321746198726 , -1.55131861781218]"
"655","verre","4.0","Precision mesure 20 cm"," ","Rue Etienne Etiennez","Etiennez","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2321786251922 , -1.55129163981108]"
"656","verre","5.48","Precision mesure 20 cm"," ","Rue Recteur Schmitt","Schmitt","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518830666075 , -1.55215727003088]"
"657","plastique","5.48","Precision mesure 20 cm"," ","Rue Recteur Schmitt","Schmitt","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2518997401086 , -1.55215242037461]"
"658","verre","5.48","Precision mesure 20 cm"," ","Rond-Point de la Noë","Noë","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2478407199817 , -1.55177395676473]"
"659","papiercarton","5.48","Precision mesure 20 cm"," ","Rond-Point de la Noë","Noë","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2478602776863 , -1.55177537859838]"
"660","plastique","4.0","Precision mesure 20 cm"," ","Rond-Point de la Noë","Noë","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2478809157086 , -1.55177536357993]"
"661","plastique","4.0","Precision mesure 20 cm"," ","Rue René Mouchotte","Mouchotte","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.200430665459 , -1.54826069945416]"
"662","papiercarton","4.0","Precision mesure 20 cm"," ","Rue René Mouchotte","Mouchotte","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2004135734966 , -1.54824734671971]"
"663","verre","5.48","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2051281875549 , -1.54858648035744]"
"664","papiercarton","6.1","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2051078038668 , -1.54857894415879]"
"665","plastique","5.48","Precision mesure 20 cm"," ","Boulevard Gustave Roch","Roch","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2050896825992 , -1.54856551544834]"
"666","verre","4.0","Precision mesure 20 cm"," ","Boulevard Eugène Orieux","Orieux","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2351727688448 , -1.55044568031254]"
"667","verre","4.0","Precision mesure 20 cm"," ","Boulevard Gaston Doumergue","Doumergue","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2071789939717 , -1.54829772050419]"
"668","verre","4.0","Precision mesure 20 cm"," ","Rue Petite Biesse","Biesse","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2035703798296 , -1.54759673023255]"
"669","verre","4.0","Precision mesure 20 cm"," ","Rue Monfoulon","Monfoulon","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2243435835941 , -1.54890317505472]"
"670","verre","5.48","Precision mesure 20 cm"," ","Avenue Chanzy","Chanzy","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2253683984273 , -1.5480717693761]"
"671","plastique","4.0","Precision mesure 20 cm"," ","Avenue Chanzy","Chanzy","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2253536708011 , -1.54804949362688]"
"672","verre","5.48","Precision mesure 20 cm"," ","Boulevard Adolphe Billault","Billault","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2017248600267 , -1.54552933688751]"
"673","papiercarton","4.0","Precision mesure 20 cm"," ","Boulevard Adolphe Billault","Billault","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2017302495331 , -1.54549187563482]"
"674","plastique","5.48","Precision mesure 20 cm"," ","Boulevard Adolphe Billault","Billault","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2017366683993 , -1.54545448902266]"
"675","verre","4.8","Precision mesure 20 cm"," ","Boulevard des Professeurs Sourdille","Sourdille","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2352451219347 , -1.54753298492672]"
"676","verre","4.8","Precision mesure 20 cm"," ","Boulevard des Professeurs Sourdille","Sourdille","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2352481988264 , -1.54750290769664]"
"677","plastique","4.8","Precision mesure 20 cm"," ","Boulevard des Professeurs Sourdille","Sourdille","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2352481367225 , -1.54747411759818]"
"678","plastique","4.8","Precision mesure 20 cm"," ","Boulevard des Professeurs Sourdille","Sourdille","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2352492057866 , -1.54744237956246]"
"679","papiercarton","4.38","Precision mesure 20 cm"," ","Boulevard des Professeurs Sourdille","Sourdille","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2352482161221 , -1.54741049206122]"
"680","papiercarton","4.0","Precision mesure 20 cm"," ","Boulevard des Professeurs Sourdille","Sourdille","440109","44000","Nantes","Malakoff - Saint-Donatien","Nantes-Loire","[ 47.2352459425547 , -1.54738608650482]"
"681","verre","5.48","Precision mesure 20 cm"," ","Rue de Belfort","Belfort","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2110510504288 , -1.54473232608658]"
"682","plastique","4.0","Precision mesure 20 cm"," ","Rue de Belfort","Belfort","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.2110845498311 , -1.54471809756066]"
"683","papiercarton","4.8","Precision mesure 20 cm"," ","Rue de Belfort","Belfort","440109","44000","Nantes","Centre Ville","Nantes-Loire","[ 47.211015683819 , -1.54471007491271]"
"684","plastique","3.0","Precision mesure 20 cm"," ","Rue de la Porte Gellée","Porte","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2046264503727 , -1.5439076305384]"
"685","verre","4.0","Precision mesure 20 cm"," ","Route de Roche Maurice","Maurice","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1942574724373 , -1.61680745811069]"
"686","papiercarton","3.0","Precision mesure 20 cm"," ","Route de Roche Maurice","Maurice","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1942740452443 , -1.61680565430425]"
"687","plastique","4.0","Precision mesure 20 cm"," ","Route de Roche Maurice","Maurice","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1942915955597 , -1.61680543663227]"
"688","verre","4.0","Precision mesure 20 cm"," ","Rue de l'Ile Botty","Ile Botty","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1913530807472 , -1.61543939568815]"
"689","verre","4.0","Precision mesure 20 cm"," ","Boulevard Bâtonnier Cholet","Cholet","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2010650413135 , -1.61434261698329]"
"690","verre","5.48","Precision mesure 20 cm"," ","Rue Marange Sylvange","Sylvange","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2020154507396 , -1.61078939728875]"
"691","papiercarton","6.1","Precision mesure 20 cm"," ","Rue Marange Sylvange","Sylvange","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2020122646887 , -1.61076190767487]"
"692","plastique","4.0","Precision mesure 20 cm"," ","Rue Marange Sylvange","Sylvange","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2020071751857 , -1.6107297352648]"
"693","verre","3.0","Precision mesure 20 cm"," ","Rue Charles Housset","Housset","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2027663554622 , -1.60832821854175]"
"694","papiercarton","4.0","Precision mesure 20 cm"," ","Rue Lucien Aubert","Aubert","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2064883936048 , -1.60766821732775]"
"695","verre","5.48","Precision mesure 20 cm"," ","Rue Lucien Aubert","Aubert","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2065106298245 , -1.60765168453679]"
"696","plastique","4.0","Precision mesure 20 cm"," ","Rue Jean Olivesi","Olivesi","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2098618231 , -1.60676134316398]"
"697","papiercarton","3.0","Precision mesure 20 cm"," ","Rue Jean Olivesi","Olivesi","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2098543120612 , -1.60673958867849]"
"698","verre","4.0","Precision mesure 20 cm"," ","Rue Jean Olivesi","Olivesi","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2098242161822 , -1.60665408135485]"
"699","verre","0.0","Precision mesure 20 cm"," ","Boulevard Du Tertre","Tertre","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2145292356016 , -1.60685080007897]"
"700","papiercarton","4.8","Precision mesure 20 cm"," ","Boulevard Jean Moulin","Moulin","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1993422218514 , -1.60534904852056]"
"701","plastique","6.1","Precision mesure 20 cm"," ","Boulevard Jean Moulin","Moulin","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1993632217682 , -1.60533848266561]"
"702","verre","5.48","Precision mesure 20 cm"," ","Boulevard Jean Moulin","Moulin","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1993831923542 , -1.60532784098993]"
"703","verre","4.0","Precision mesure 20 cm"," ","Boulevard Jean Moulin","Moulin","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2030663350452 , -1.60402432884032]"
"704","plastique","4.0","Precision mesure 20 cm"," ","Rue du Lot","Lot","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.209759035811 , -1.60451705744127]"
"705","plastique","4.0","Precision mesure 20 cm"," ","Boulevard Jean Moulin","Moulin","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2030862538654 , -1.60401519590629]"
"706","papiercarton","3.0","Precision mesure 20 cm"," ","Boulevard Jean Moulin","Moulin","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2031070470721 , -1.60401066985119]"
"707","verre","3.0","Precision mesure 20 cm"," ","Rue du Lot","Lot","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2097352138119 , -1.60445927206507]"
"708","papiercarton","3.0","Precision mesure 20 cm"," ","Rue du Lot","Lot","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2097266213559 , -1.60443895272042]"
"709","verre","4.0","Precision mesure 20 cm"," ","Rue de la Durantière","Durantière","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2135961566434 , -1.6040211718337]"
"710","plastique","0.0","Precision mesure 20 cm"," ","Route de Saint Herblain","Herblain","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2105398211439 , -1.60338121477662]"
"711","verre","0.0","Precision mesure 20 cm"," ","Route de Saint Herblain","Herblain","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2105184634361 , -1.60337207070876]"
"712","papiercarton","0.0","Precision mesure 20 cm"," ","Route de Saint Herblain","Herblain","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2104992676645 , -1.60336005702766]"
"713","plastique","4.0","Ecopoint de Chantenay"," ","Boulevard Maréchal Alphonse Juin","","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1983692846932 , -1.60184354930085]"
"714","verre","5.48","Ecopoint de Chantenay"," ","Boulevard Maréchal Alphonse Juin","","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1983723757391 , -1.60181349600228]"
"715","verre","0.0","Precision mesure 20 cm"," ","Rue de la Contrie","Contrie","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2210201926655 , -1.60213680141381]"
"716","papiercarton","4.0","Precision mesure 20 cm"," ","Rue de la Contrie","Contrie","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2210148943109 , -1.60211066195064]"
"717","plastique","4.0","Precision mesure 20 cm"," ","Rue de la Contrie","Contrie","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2210095959504 , -1.60208452249263]"
"718","verre","4.0","Precision mesure 20 cm"," ","Rue de la Durantière","Durantière","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2131775141295 , -1.60014666151586]"
"719","papiercarton","3.0","Precision mesure 20 cm"," ","Rue de Préfailles","Préfailles","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2045323278101 , -1.59859931533638]"
"720","verre","4.0","Precision mesure 20 cm"," ","Rue de Préfailles","Préfailles","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2045531723727 , -1.59859327662559]"
"721","verre","4.0","Precision mesure 20 cm"," ","Rue Charles Perron","Perron","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2239085011252 , -1.59999243774991]"
"722","plastique","4.0","Precision mesure 20 cm"," ","Rue de Préfailles","Préfailles","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2045729897811 , -1.59855687810312]"
"723","plastique","5.48","Precision mesure 20 cm"," ","Place du Repos de Chasse","Repos","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2162818025134 , -1.59865751487985]"
"724","papiercarton","5.48","Precision mesure 20 cm"," ","Place du Repos de Chasse","Repos","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2162938472294 , -1.5986371969056]"
"725","verre","5.48","Precision mesure 20 cm"," ","Place du Repos de Chasse","Repos","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2163059435186 , -1.59861536816899]"
"726","plastique","4.38","Precision mesure 20 cm"," ","Rue du Bouillon","Bouillon","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2186577252317 , -1.59776745484401]"
"727","papiercarton","6.1","Precision mesure 20 cm"," ","Rue du Bouillon","Bouillon","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2186727546444 , -1.5977503844339]"
"728","verre","4.0","Precision mesure 20 cm"," ","Rue du Bouillon","Bouillon","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2186867547241 , -1.59773323834076]"
"729","verre","0.0","Precision mesure 20 cm"," ","Rue des Bourderies","Bourderies","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2066734179294 , -1.59582206029831]"
"730","verre","4.0","Precision mesure 20 cm"," ","Rue des Réformes","Réformes","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1992576047053 , -1.59208416695661]"
"731","verre","4.0","Precision mesure 20 cm"," ","Rue des Sables d'Olonne","Olonne","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.209658506592 , -1.59265224698043]"
"732","plastique","4.0","Precision mesure 20 cm"," ","Rue des Sables d'Olonne","Olonne","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2096706017699 , -1.59263041959243]"
"733","papiercarton","3.0","Precision mesure 20 cm"," ","Rue des Sables d'Olonne","Olonne","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2096805867724 , -1.59260995164211]"
"734","verre","5.48","Precision mesure 20 cm"," ","Rue du Fonteny","Fonteny","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2047722971548 , -1.59201951147385]"
"735","verre","4.0","Precision mesure 20 cm"," ","Rue Maurice Terrien","Terrien","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.203623873932 , -1.59092678443369]"
